time,id,payload
1749574865.945,1,0203040506070809
1749574865.945,5F3,01D60078004A004A
1749574865.956,5F4,000003E803E803E5
1749574865.956,5F6,0064006400640000
1749574865.967,5F3,01D60078004A004A
1749574865.977,5F4,000003E803E803E5
1749574865.978,5F6,0064006400640000
1749574865.988,5F3,01D60078004A004A
1749574865.989,5F4,000003E803E803E5
1749574865.999,5F6,0064006400640000
1749574865.000,116,011C012A012A0000
1749574865.010,118,67005FFC4101
1749574865.021,119,000000000000
1749574865.021,5F3,01D70078004A004A
1749574865.032,5F3,01D70078004A004A
1749574865.032,5F4,000003E803E803E5
1749574865.043,5F6,0064006400640000
1749574865.043,1,0203040506070809
1749574865.054,5F3,01D70078004A004A
1749574865.057,5F4,000003E803E803E5
1749574865.067,5F3,01D70078004A004A
1749574865.068,5F4,000003E803E803E5
1749574865.078,5F6,0064006400640000
1749574865.079,5F3,01D80078004A004A
1749574865.089,5F4,000003E803E803E5
1749574865.089,5F6,0064006400640000
1749574865.100,5F3,01D80078004A004A
1749574865.100,5F4,000003E803E803E5
1749574865.111,5F6,0064006400640000
1749574865.120,116,011C012A012A0000
1749574865.120,117,02CF84D601A51E40
1749574865.131,118,670060FC4401
1749574865.141,5F3,01D80078004A004A
1749574865.142,5F4,000003E803E803E5
1749574865.152,5F3,01D90078004A004A
1749574865.153,5F4,000003E803E803E5
1749574865.163,5F6,0064006400640000
1749574865.164,5F3,01D90078004A004A
1749574865.174,5F4,000003E803E803E5
1749574865.177,5F6,0064006400640000
1749574865.188,5F3,01D90078004A004A
1749574865.188,5F4,000003E803E803E5
1749574865.199,5F6,0064006400640000
1749574865.199,5F3,01D90078004A004A
1749574865.210,5F4,000003E803E803E5
1749574865.210,5F6,0064006400640000
1749574865.221,116,011C012A012A0000
1749574865.221,117,02CF84D601A51E40
1749574865.232,5F3,01DA0078004A004A
1749574865.242,5F4,000003E803E803E5
1749574865.243,5F3,01DA0078004A004A
1749574865.253,5F4,000003E803E803E5
1749574865.264,5F6,0064006400640000
1749574865.264,5F3,01DB0078004A004A
1749574865.275,5F4,000003E803E803E5
1749574865.275,5F6,0064006400640000
1749574865.286,5F3,01DB0078004A004A
1749574865.286,5F4,000003E803E803E5
1749574865.297,5F6,0064006400640000
1749574865.300,5F3,01DB0078004A004A
1749574865.310,5F4,000003E803E803E5
1749574865.311,5F6,0064006400640000
1749574865.321,116,011C012A012A0000
1749574865.322,117,02CF84D601A51E40
1749574865.332,1,0203040506070809
1749574865.333,5F3,01DB0078004A004A
1749574865.343,5F4,000003E803E803E5
1749574865.344,5F6,0064006400640000
1749574865.354,5F3,01DB0078004A004A
1749574865.364,5F4,000003E803E803E5
1749574865.365,5F3,01DC0078004A004A
1749574865.375,5F4,000003E803E803E5
1749574865.386,5F6,0064006400640000
1749574865.386,5F3,01DD0078004A004A
1749574865.397,5F4,000003E803E803E5
1749574865.397,5F6,0064006400640000
1749574865.408,5F3,01DD0078004A004A
1749574865.408,5F4,000003E803E803E5
1749574865.419,5F6,0064006400640000
1749574865.422,116,011C012A012A0000
1749574865.432,117,02CF84D601A51E40
1749574865.433,118,690061FC4401
1749574865.444,1,0203040506070809
1749574865.444,5F3,01DD0078004A004A
1749574865.455,5F3,01DD0078004A004A
1749574865.455,5F4,000003E803E803E5
1749574865.465,5F3,01DD0078004A004A
1749574865.466,5F4,000003E803E803E5
1749574865.476,5F6,0064006400640000
1749574865.485,5F3,01DD0078004A004A
1749574865.485,5F4,000003E803E803E5
1749574865.496,5F6,0064006400640000
1749574865.506,5F3,01DD0078004A004A
1749574865.507,5F4,000003E803E803E5
1749574865.517,5F6,0064006400640000
1749574865.518,116,011C012A012A0000
1749574865.528,117,02CF84D601A51E40
1749574865.529,118,6B0061FC4501
1749574865.539,1,0203040506070809
1749574865.542,5F3,01DD0078004A004A
1749574865.553,5F3,01DD0078004A004A
1749574865.553,5F4,000003E803E803E5
1749574865.564,5F6,0064006400640000
1749574865.564,5F3,01DE0078004A004A
1749574865.575,5F4,000003E803E803E5
1749574865.575,5F6,0064006400640000
1749574865.586,5F3,01DE0078004A004A
1749574865.586,5F4,000003E803E803E5
1749574865.597,5F6,0064006400640000
1749574865.608,5F3,01DE0078004A004A
1749574865.608,5F4,000003E803E803E5
1749574865.619,5F6,0064006400640000
1749574865.630,116,011C012A012A0000
1749574865.630,117,02CF84D601A51E40
1749574865.641,1,0203040506070809
1749574865.641,5F3,01DF0078004A004A
1749574865.652,5F4,000003E803E803E5
1749574865.652,5F3,01DF0078004A004A
1749574865.663,5F3,01DF0078004A004A
1749574865.666,5F4,000003E803E803E5
1749574865.676,5F6,0064006400640000
1749574865.677,5F3,01E00078004A004A
1749574865.687,5F4,000003E803E803E5
1749574865.688,5F6,0064006400640000
1749574865.696,5F3,01E00078004A004A
1749574865.707,5F4,000003E803E803E5
1749574865.707,5F6,0064006400640000
1749574865.718,116,011C012A012A0000
1749574865.718,117,02CF84D601A51E40
1749574865.729,118,690060FC4601
1749574865.729,119,01000000FFFF
1749574865.740,1,0203040506070809
1749574865.740,5F3,01E00078004A004A
1749574865.751,5F3,01E10078004A004A
1749574865.754,5F4,000003E803E803E5
1749574865.764,5F6,0064006400640000
1749574865.765,5F3,01E10078004A004A
1749574865.775,5F4,000003E803E803E5
1749574865.776,5F6,0064006400640000
1749574865.786,5F3,01E10078004A004A
1749574865.787,5F4,000003E803E803E5
1749574865.797,5F6,0064006400640000
1749574865.797,5F3,01E10078004A004A
1749574865.808,5F4,000003E803E803E5
1749574865.816,5F6,0064006400640000
1749574865.817,116,011C012A012A0000
1749574865.827,117,02CF84D601A51E40
1749574865.838,118,690060FC4101
1749574865.839,119,000000000100
1749574865.849,5F3,01E20078004A004A
1749574865.849,5F4,000003E803E803E5
1749574865.860,5F6,0064006400640000
1749574865.860,5F3,01E20078004A004A
1749574865.871,5F4,000003E803E803E5
1749574865.874,5F6,0064006400640000
1749574865.885,5F3,01E20078004A004A
1749574865.885,5F4,000003E803E803E5
1749574865.896,5F6,0064006400640000
1749574865.896,5F3,01E30078004A004A
1749574865.907,5F4,000003E803E803E5
1749574865.907,5F6,0064006400640000
1749574865.918,116,011C012A012A0000
1749574865.918,117,02CF84D601A51E40
1749574865.929,118,68005EFC4601
1749574865.937,119,000000000100
1749574865.937,1,0203040506070809
1749574865.948,5F3,01E40078004A004A
1749574865.958,5F3,01E40078004A004A
1749574865.959,5F4,000003E803E803E5
1749574865.969,5F3,01E40078004A004A
1749574865.970,5F4,000003E803E803E5
1749574865.980,5F6,0064006400640000
1749574865.981,5F3,01E40078004A004A
1749574865.991,5F4,000003E803E803E5
1749574865.994,5F6,0064006400640000
1749574865.005,5F3,01E40078004A004A
1749574865.005,5F4,000003E803E803E5
1749574865.016,5F6,0064006400640000
1749574865.016,116,011C012A012A0000
1749574865.027,117,02CF84D601A51E40
1749574865.027,118,6B0063FC4401
1749574865.038,1,0203040506070809
1749574865.038,5F3,01E40078004A004A
1749574865.049,5F3,01E50078004A004A
1749574865.059,5F4,000003E803E803E5
1749574865.059,5F6,0064006400640000
1749574865.070,5F3,01E50078004A004A
1749574865.081,5F4,000003E803E803E5
1749574865.081,5F6,0064006400640000
1749574865.092,5F3,01E50078004A004A
1749574865.092,5F4,000003E803E803E5
1749574865.102,5F6,0064006400640000
1749574865.103,5F3,01E60078004A004A
1749574865.113,5F4,000003E803E803E5
1749574865.117,5F6,0064006400640000
1749574865.127,116,011C012A012A0000
1749574865.128,117,02CF84D601A51E40
1749574865.138,118,680061FC4301
1749574865.139,119,FFFF00000200
1749574865.149,5F3,01E60078004A004A
1749574865.150,5F4,000003E803E803E5
1749574865.160,5F6,0064006400640000
1749574865.160,5F3,01E60078004A004A
1749574865.171,5F4,000003E803E803E5
1749574865.179,5F6,0064006400640000
1749574865.180,5F3,01E70078004A004A
1749574865.190,5F4,000003E803E803E5
1749574865.201,5F6,0064006400640000
1749574865.201,5F3,01E70078004A004A
1749574865.212,5F4,000003E803E803E5
1749574865.212,5F6,0064006400640000
1749574865.223,1,0203040506070809
1749574865.223,116,011C012A012A0000
1749574865.234,117,02CF84D601A51E40
1749574865.237,118,67005BFC4401
1749574865.248,5F6,0064006400640000
1749574865.248,5F3,01E80078004A004A
1749574865.259,5F4,000003E803E803E5
1749574865.259,5F6,0064006400640000
1749574865.270,5F3,01E80078004A004A
1749574865.270,5F4,000003E803E803E5
1749574865.280,5F6,0064006400640000
1749574865.281,5F3,01E80078004A004A
1749574865.291,5F4,000003E803E803E5
1749574865.302,5F6,0064006400640000
1749574865.303,5F3,01E90078004A004A
1749574865.313,5F4,000003E803E803E5
1749574865.324,5F6,0064006400640000
1749574865.324,1,0203040506070809
1749574865.335,5F3,01E90078004A004A
1749574865.335,117,02CF84D601A51E40
1749574865.346,119,FDFF01000600
1749574865.346,5F4,000003E803E803E5
1749574865.357,5F3,01E90078004A004A
1749574865.360,5F4,000003E803E803E5
1749574865.371,5F3,01EA0078004A004A
1749574865.371,5F4,000003E803E803E5
1749574865.381,5F6,0064006400640000
1749574865.382,5F3,01EA0078004A004A
1749574865.392,5F4,000003E803E803E5
1749574865.393,5F6,0064006400640000
1749574865.403,5F3,01EA0078004A004A
1749574865.404,5F4,000003E803E803E5
1749574865.414,5F6,0064006400640000
1749574865.423,1,0203040506070809
1749574865.423,5F3,01EA0078004A004A
1749574865.434,117,02CF84D601A51E40
1749574865.445,5F4,000003E803E803E5
1749574865.445,5F6,0064006400640000
1749574865.456,5F3,01EB0078004A004A
1749574865.456,5F4,000003E803E803E5
1749574865.466,5F6,0064006400640000
1749574865.467,5F3,01EC0078004A004A
1749574865.477,5F4,000003E803E803E5
1749574865.481,5F6,0064006400640000
1749574865.491,5F3,01EC0078004A004A
1749574865.492,5F4,000003E803E803E5
1749574865.502,5F6,0064006400640000
1749574865.502,5F3,01ED0078004A004A
1749574865.513,5F4,000003E803E803E5
1749574865.513,5F6,0064006400640000
1749574865.524,1,0203040506070809
1749574865.524,5F3,01EE0078004A004A
1749574865.535,5F4,000003E803E803E5
1749574865.543,116,011C012A012A0000
1749574865.544,5F6,0064006400640000
1749574865.554,5F3,01EE0078004A004A
1749574865.565,5F4,000003E803E803E5
1749574865.565,5F6,0064006400640000
1749574865.576,5F3,01EE0078004A004A
1749574865.576,5F4,000003E803E803E5
1749574865.587,5F6,0064006400640000
1749574865.587,5F3,01EE0078004A004A
1749574865.598,5F4,000003E803E803E5
1749574865.601,5F6,0064006400640000
1749574865.611,5F3,01EE0078004A004A
1749574865.612,5F4,000003E803E803E5
1749574865.622,5F6,0064006400640000
1749574865.623,1,0203040506070809
1749574865.633,116,011C012A012A0000
1749574865.634,118,66005EFC4401
1749574865.644,5F3,01EE0078004A004A
1749574865.645,5F4,000003E803E803E5
1749574865.655,5F3,01EE0078004A004A
1749574865.665,5F4,000003E803E803E5
1749574865.666,5F6,0064006400640000
1749574865.676,5F3,01EE0078004A004A
1749574865.687,5F4,000003E803E803E5
1749574865.687,5F6,0064006400640000
1749574865.698,5F3,01EE0078004A004A
1749574865.698,5F4,000003E803E803E5
1749574865.709,5F6,0064006400640000
1749574865.709,5F3,01EE0078004A004A
1749574865.720,5F4,000003E803E803E5
1749574865.723,5F6,0064006400640000
1749574865.734,1,0203040506070809
1749574865.734,116,011C012A012A0000
1749574865.745,5F3,01EF0078004A004A
1749574865.745,5F4,000003E803E803E5
1749574865.756,5F3,01EF0078004A004A
1749574865.756,5F4,000003E803E803E5
1749574865.766,5F6,0064006400640000
1749574865.767,5F3,01EF0078004A004A
1749574865.777,5F4,000003E803E803E5
1749574865.785,5F6,0064006400640000
1749574865.786,5F3,01EF0078004A004A
1749574865.797,5F4,000003E803E803E5
1749574865.807,5F6,0064006400640000
1749574865.808,5F3,01F00078004A004A
1749574865.818,5F4,000003E803E803E5
1749574865.818,5F6,0064006400640000
1749574865.829,1,0203040506070809
1749574865.829,116,011C012A012A0000
1749574865.840,117,02CF84D601A51E40
1749574865.843,118,6A0066FC4201
1749574865.854,5F3,01F00078004A004A
1749574865.854,5F4,000003E803E803E5
1749574865.865,5F6,0064006400640000
1749574865.865,5F3,01F00078004A004A
1749574865.876,5F4,000003E803E803E5
1749574865.876,5F6,0064006400640000
1749574865.887,5F3,01F10078004A004A
1749574865.887,5F4,000003E803E803E5
1749574865.898,5F6,0064006400640000
1749574865.908,5F3,01F10078004A004A
1749574865.909,5F4,000003E803E803E5
1749574865.919,5F6,0064006400640000
1749574865.930,1,0203040506070809
1749574865.930,116,011C012A012A0000
1749574865.941,117,02CF84D701A51E42
1749574865.941,118,690061FC4201
1749574865.952,119,000000000000
1749574865.952,5F3,01F10078004A004A
1749574865.963,5F3,01F20078004A004A
1749574865.966,5F4,000003E803E803E5
1749574865.977,5F3,01F20078004A004A
1749574865.977,5F4,000003E803E803E5
1749574865.987,5F6,0064006400640000
1749574865.988,5F3,01F20078004A004A
1749574865.998,5F4,000003E803E803E5
1749574865.999,5F6,0064006400640000
1749574865.009,5F3,01F30078004A004A
1749574865.010,5F4,000003E803E803E5
1749574865.020,5F6,0064006400640000
1749574865.029,1,0203040506070809
1749574865.029,5F3,01F40078004A004A
1749574865.040,5F4,000003E803E803E5
1749574865.050,5F6,0064006400640000
1749574865.051,116,011C012A012A0000
1749574865.061,5F3,01F40078004A004A
1749574865.061,5F4,000003E803E803E5
1749574865.072,5F6,0064006400640000
1749574865.072,5F3,01F40078004A004A
1749574865.083,5F4,000003E803E803E5
1749574865.086,5F6,0064006400640000
1749574865.097,5F3,01F40078004A004A
1749574865.097,5F4,000003E803E803E5
1749574865.108,5F6,0064006400640000
1749574865.108,5F3,01F40078004A004A
1749574865.119,5F4,000003E803E803E5
1749574865.119,5F6,0064006400640000
1749574865.130,1,0203040506070809
1749574865.130,5F3,01F40078004A004A
1749574865.140,5F4,000003E803E803E5
1749574865.149,5F6,0064006400640000
1749574865.149,116,011C012A012A0000
1749574865.160,117,02CF84D701A51E42
1749574865.171,5F3,01F40078004A004A
1749574865.171,5F4,000003E803E803E5
1749574865.181,5F3,01F50078004A004A
1749574865.182,5F4,000003E803E803E5
1749574865.192,5F6,0064006400640000
1749574865.193,5F3,01F50078004A004A
1749574865.203,5F4,000003E803E803E5
1749574865.206,5F6,0064006400640000
1749574865.217,5F3,01F50078004A004A
1749574865.217,5F4,000003E803E803E5
1749574865.228,5F6,0064006400640000
1749574865.228,1,0203040506070809
1749574865.239,5F3,01F60078004A004A
1749574865.239,5F4,000003E803E803E5
1749574865.250,116,011C012A012A0000
1749574865.250,117,02CF84D701A51E42
1749574865.261,5F3,01F60078004A004A
1749574865.271,5F4,000003E803E803E5
1749574865.272,5F3,01F60078004A004A
1749574865.282,5F4,000003E803E803E5
1749574865.293,5F6,0064006400640000
1749574865.293,5F3,01F60078004A004A
1749574865.304,5F4,000003E803E803E5
1749574865.304,5F6,0064006400640000
1749574865.315,5F3,01F70078004A004A
1749574865.315,5F4,000003E803E803E5
1749574865.326,5F6,0064006400640000
1749574865.329,1,0203040506070809
1749574865.339,5F3,01F70078004A004A
1749574865.340,5F4,000003E803E803E5
1749574865.350,5F6,0064006400640000
1749574865.351,116,011C012A012A0000
1749574865.361,5F3,01F70078004A004A
1749574865.362,5F4,000003E803E803E5
1749574865.372,5F3,01F70078004A004A
1749574865.373,5F4,000003E803E803E5
1749574865.383,5F6,0064006400640000
1749574865.391,5F3,01F80078004A004A
1749574865.392,5F4,000003E803E803E5
1749574865.402,5F6,0064006400640000
1749574865.413,5F3,01F80078004A004A
1749574865.413,5F4,000003E803E803E5
1749574865.424,5F6,0064006400640000
1749574865.424,1,0203040506070809
1749574865.435,5F3,01F80078004A004A
1749574865.435,5F4,000003E803E803E5
1749574865.446,5F6,0064006400640000
1749574865.449,116,011C012A012A0000
1749574865.459,117,02CF84D701A51E42
1749574865.460,118,67005FFC4301
1749574865.470,5F3,01F90078004A004A
1749574865.471,5F4,000003E803E803E5
1749574865.481,5F3,01F90078004A004A
1749574865.482,5F4,000003E803E803E5
1749574865.492,5F3,01F90078004A004A
1749574865.493,5F4,000003E803E803E5
1749574865.503,5F6,0064006400640000
1749574865.514,5F3,01F90078004A004A
1749574865.514,5F4,000003E803E803E5
1749574865.525,5F6,0064006400640000
1749574865.535,1,0203040506070809
1749574865.536,5F3,01FA0078004A004A
1749574865.546,5F4,000003E803E803E5
1749574865.547,5F6,0064006400640000
1749574865.557,116,011C012A012A0000
1749574865.558,117,02CF84D701A51E42
1749574865.568,5F3,01FA0078004A004A
1749574865.571,5F4,000003E803E803E5
1749574865.582,5F3,01FA0078004A004A
1749574865.582,5F4,000003E803E803E5
1749574865.593,5F6,0064006400640000
1749574865.593,5F3,01FA0078004A004A
1749574865.604,5F4,000003E803E803E5
1749574865.604,5F6,0064006400640000
1749574865.615,5F3,01FA0078004A004A
1749574865.615,5F4,000003E803E803E5
1749574865.626,5F6,0064006400640000
1749574865.634,1,0203040506070809
1749574865.635,5F3,01FB0078004A004A
1749574865.645,5F4,000003E803E803E5
1749574865.656,5F6,0064006400640000
1749574865.656,116,011C012A012A0000
1749574865.667,5F3,01FB0078004A004A
1749574865.667,5F4,000003E803E803E5
1749574865.678,5F6,0064006400640000
1749574865.678,5F3,01FB0078004A004A
1749574865.689,5F4,000003E803E803E5
1749574865.692,5F6,0064006400640000
1749574865.702,5F3,01FC0078004A004A
1749574865.703,5F4,000003E803E803E5
1749574865.713,5F6,0064006400640000
1749574865.714,5F3,01FC0078004A004A
1749574865.724,5F4,000003E803E803E5
1749574865.725,5F6,0064006400640000
1749574865.735,1,0203040506070809
1749574865.736,5F3,01FD0078004A004A
1749574865.746,5F4,000003E803E803E5
1749574865.754,5F6,0064006400640000
1749574865.755,116,011C012A012A0000
1749574865.765,117,02CF84D701A51E42
1749574865.776,5F3,01FD0078004A004A
1749574865.777,5F4,000003E803E803E5
1749574865.787,5F3,01FD0078004A004A
1749574865.787,5F4,000003E803E803E5
1749574865.798,5F6,0064006400640000
1749574865.798,5F3,01FD0078004A004A
1749574865.809,5F4,000003E803E803E5
1749574865.812,5F6,0064006400640000
1749574865.823,5F3,01FD0078004A004A
1749574865.823,5F4,000003E803E803E5
1749574865.834,5F6,0064006400640000
1749574865.834,1,0203040506070809
1749574865.845,5F3,01FE0078004A004A
1749574865.845,5F4,000003E803E803E5
1749574865.856,116,011C012A012A0000
1749574865.856,117,02CF84D701A51E42
1749574865.867,5F3,01FE0078004A004A
1749574865.877,5F4,000003E803E803E5
1749574865.878,5F3,01FE0078004A004A
1749574865.888,5F4,000003E803E803E5
1749574865.899,5F6,0064006400640000
1749574865.899,5F3,01FE0078004A004A
1749574865.910,5F4,000003E803E803E5
1749574865.910,5F6,0064006400640000
1749574865.921,5F3,01FF0078004A004A
1749574865.921,5F4,000003E803E803E5
1749574865.932,5F6,0064006400640000
1749574865.935,1,0203040506070809
1749574865.945,5F3,01FF0078004A004A
1749574865.946,5F4,000003E803E803E5
1749574865.956,116,011C012A012A0000
1749574865.957,117,02CF84D601A51E42
1749574865.967,5F3,01FF0078004A004A
1749574865.968,5F4,000003E803E803E5
1749574865.978,5F3,02000078004A004A
1749574865.979,5F4,000003E803E803E5
1749574865.989,5F6,0064006400640000
1749574865.997,5F3,02000078004A004A
1749574865.998,5F4,000003E803E803E5
1749574865.008,5F6,0064006400640000
1749574865.019,5F3,02000078004A004A
1749574865.019,5F4,000003E803E803E5
1749574865.030,5F6,0064006400640000
1749574865.030,1,0203040506070809
1749574865.041,5F3,02010078004A004A
1749574865.041,5F4,000003E803E803E5
1749574865.052,5F6,0064006400640000
1749574865.055,116,011C012A012A0000
1749574865.066,117,02CF84D601A51E42
1749574865.066,118,670060FC4401
1749574865.077,5F6,0064006400640000
1749574865.077,5F3,02010078004A004A
1749574865.088,5F4,000003E803E803E5
1749574865.088,5F6,0064006400640000
1749574865.098,5F3,02020078004A004A
1749574865.099,5F4,000003E803E803E5
1749574865.109,5F6,0064006400640000
1749574865.120,5F3,02020078004A004A
1749574865.120,5F4,000003E803E803E5
1749574865.131,5F6,0064006400640000
1749574865.141,1,0203040506070809
1749574865.142,5F3,02020078004A004A
1749574865.152,5F4,000003E803E803E5
1749574865.153,5F6,0064006400640000
1749574865.163,116,011C012A012A0000
1749574865.163,117,02CF84D601A51E42
1749574865.174,5F3,02030078004A004A
1749574865.177,5F4,000003E803E803E5
1749574865.188,5F3,02030078004A004A
1749574865.188,5F4,000003E803E803E5
1749574865.199,5F6,0064006400640000
1749574865.199,5F3,02030078004A004A
1749574865.210,5F4,000003E803E803E5
1749574865.210,5F6,0064006400640000
1749574865.221,5F3,02030078004A004A
1749574865.221,5F4,000003E803E803E5
1749574865.232,5F6,0064006400640000
1749574865.240,1,0203040506070809
1749574865.241,5F3,02040078004A004A
1749574865.251,5F4,000003E803E803E5
1749574865.262,5F6,0064006400640000
1749574865.262,116,011C012A012A0000
1749574865.273,117,02CF84D601A51E42
1749574865.273,118,64005BFC4101
1749574865.284,119,000000000100
1749574865.284,5F3,02050078004A004A
1749574865.295,5F4,000003E803E803E5
1749574865.298,5F6,0064006400640000
1749574865.309,5F3,02050078004A004A
1749574865.309,5F4,000003E803E803E5
1749574865.320,5F6,0064006400640000
1749574865.320,5F3,02050078004A004A
1749574865.330,5F4,000003E803E803E5
1749574865.331,5F6,0064006400640000
1749574865.341,1,0203040506070809
1749574865.342,5F3,02050078004A004A
1749574865.352,5F4,000003E803E803E5
1749574865.361,5F6,0064006400640000
1749574865.362,117,02CF84D601A51E42
1749574865.373,5F3,02050078004A004A
1749574865.383,5F4,000003E803E803E5
1749574865.384,5F6,0064006400640000
1749574865.394,5F3,02050078004A004A
1749574865.395,5F4,000003E803E803E5
1749574865.405,5F6,0064006400640000
1749574865.406,5F3,02050078004A004A
1749574865.416,5F4,000003E803E803E5
1749574865.419,5F6,0064006400640000
1749574865.430,5F3,02050078004A004A
1749574865.430,5F4,000003E803E803E5
1749574865.441,5F6,0064006400640000
1749574865.441,1,0203040506070809
1749574865.452,5F3,02060078004A004A
1749574865.452,5F4,000003E803E803E5
1749574865.463,117,02CF84D601A51E42
1749574865.463,5F3,02060078004A004A
1749574865.474,5F4,000003E803E803E5
1749574865.485,5F6,0064006400640000
1749574865.486,5F3,02060078004A004A
1749574865.496,5F4,000003E803E803E5
1749574865.507,5F6,0064006400640000
1749574865.507,5F3,02060078004A004A
1749574865.518,5F3,02070078004A004A
1749574865.518,5F4,000003E803E803E5
1749574865.529,5F6,0064006400640000
1749574865.529,1,0203040506070809
1749574865.540,5F3,02070078004A004A
1749574865.543,5F4,000003E803E803E5
1749574865.554,5F6,0064006400640000
1749574865.554,116,011C012A012A0000
1749574865.565,118,680060FC4401
1749574865.565,5F3,02070078004A004A
1749574865.576,5F4,000003E803E803E5
1749574865.576,5F6,0064006400640000
1749574865.586,5F3,02070078004A004A
1749574865.587,5F4,000003E803E803E5
1749574865.597,5F6,0064006400640000
1749574865.606,5F3,02080078004A004A
1749574865.606,5F4,000003E803E803E5
1749574865.617,5F6,0064006400640000
1749574865.627,5F3,02080078004A004A
1749574865.628,5F4,000003E803E803E5
1749574865.638,1,0203040506070809
1749574865.639,5F3,02080078004A004A
1749574865.649,5F4,000003E803E803E5
1749574865.650,5F6,0064006400640000
1749574865.660,117,02CF84D601A51E42
1749574865.663,118,65005FFC4401
1749574865.674,119,000000000000
1749574865.674,5F3,02080078004A004A
1749574865.685,5F3,02080078004A004A
1749574865.685,5F4,000003E803E803E5
1749574865.696,5F6,0064006400640000
1749574865.696,5F3,02080078004A004A
1749574865.707,5F4,000003E803E803E5
1749574865.707,5F6,0064006400640000
1749574865.718,5F3,02080078004A004A
1749574865.726,5F4,000003E803E803E5
1749574865.726,5F6,0064006400640000
1749574865.737,1,0203040506070809
1749574865.748,5F3,02080078004A004A
1749574865.748,5F4,000003E803E803E5
1749574865.759,117,02CF84D601A51E42
1749574865.759,119,000000000000
1749574865.770,5F3,02090078004A004A
1749574865.770,5F4,000003E803E803E5
1749574865.781,5F3,02090078004A004A
1749574865.784,5F4,000003E803E803E5
1749574865.794,5F6,0064006400640000
1749574865.795,5F3,02090078004A004A
1749574865.805,5F4,000003E803E803E5
1749574865.806,5F6,0064006400640000
1749574865.816,5F3,02090078004A004A
1749574865.817,5F4,000003E803E803E5
1749574865.827,5F6,0064006400640000
1749574865.828,1,0203040506070809
1749574865.838,5F3,020A0078004A004A
1749574865.848,5F4,000003E803E803E5
1749574865.849,5F6,0064006400640000
1749574865.859,116,011C012A012A0000
1749574865.870,5F3,020A0078004A004A
1749574865.870,5F4,000003E803E803E5
1749574865.881,5F3,020A0078004A004A
1749574865.881,5F4,000003E803E803E5
1749574865.892,5F6,0064006400640000
1749574865.892,5F3,020A0078004A004A
1749574865.903,5F4,000003E803E803E5
1749574865.906,5F6,0064006400640000
1749574865.916,5F3,020B0078004A004A
1749574865.917,5F4,000003E803E803E5
1749574865.927,5F6,0064006400640000
1749574865.928,1,0203040506070809
1749574865.938,5F3,020B0078004A004A
1749574865.938,5F4,000003E803E803E5
1749574865.949,5F6,0064006400640000
1749574865.949,5F3,020B0078004A004A
1749574865.960,5F4,000003E803E803E5
1749574865.968,5F6,0064006400640000
1749574865.969,116,011C012A012A0000
1749574865.979,117,02CF84D501A51E41
1749574865.990,5F3,020C0078004A004A
1749574865.991,5F4,000003E803E803E5
1749574865.001,5F3,020C0078004A004A
1749574865.001,5F4,000003E803E803E5
1749574865.012,5F6,0064006400640000
1749574865.012,5F3,020C0078004A004A
1749574865.023,5F4,000003E803E803E5
1749574865.026,5F6,0064006400640000
1749574865.037,1,0203040506070809
1749574865.037,5F3,020C0078004A004A
1749574865.048,5F4,000003E803E803E5
1749574865.048,5F6,0064006400640000
1749574865.059,5F3,020D0078004A004A
1749574865.059,5F4,000003E803E803E5
1749574865.069,5F6,0064006400640000
1749574865.070,116,011C012A012A0000
1749574865.080,117,02CF84D501A51E41
1749574865.091,118,660060FC4401
1749574865.091,5F3,020D0078004A004A
1749574865.102,5F4,000003E803E803E5
1749574865.113,5F3,020D0078004A004A
1749574865.113,5F4,000003E803E803E5
1749574865.124,5F3,020E0078004A004A
1749574865.124,5F4,000003E803E803E5
1749574865.134,5F6,0064006400640000
1749574865.135,1,0203040506070809
1749574865.145,5F3,020F0078004A004A
1749574865.149,5F4,000003E803E803E5
1749574865.159,5F6,0064006400640000
1749574865.159,5F3,020F0078004A004A
1749574865.170,5F4,000003E803E803E5
1749574865.170,5F6,0064006400640000
1749574865.181,116,011C012A012A0000
1749574865.181,117,02CF84D501A51E41
1749574865.192,5F3,020F0078004A004A
1749574865.193,5F4,000003E803E803E5
1749574865.203,5F3,020F0078004A004A
1749574865.211,5F4,000003E803E803E5
1749574865.212,5F6,0064006400640000
1749574865.222,5F3,020F0078004A004A
1749574865.233,5F4,000003E803E803E5
1749574865.233,5F6,0064006400640000
1749574865.244,1,0203040506070809
1749574865.244,5F3,020F0078004A004A
1749574865.255,5F4,000003E803E803E5
1749574865.255,5F6,0064006400640000
1749574865.266,5F3,020F0078004A004A
1749574865.269,5F4,000003E803E803E5
1749574865.279,5F6,0064006400640000
1749574865.280,116,011C012A012A0000
1749574865.290,117,02CF84D501A51E41
1749574865.291,118,68005FFC4101
1749574865.302,5F3,02100078004A004A
1749574865.302,5F4,000003E803E803E5
1749574865.312,5F6,0064006400640000
1749574865.313,5F3,02100078004A004A
1749574865.323,5F4,000003E803E803E5
1749574865.332,5F6,0064006400640000
1749574865.332,1,0203040506070809
1749574865.343,5F3,02100078004A004A
1749574865.353,5F4,000003E803E803E5
1749574865.354,5F6,0064006400640000
1749574865.364,5F3,02100078004A004A
1749574865.365,5F4,000003E803E803E5
1749574865.375,5F6,0064006400640000
1749574865.376,116,011C012A012A0000
