time,id,payload
1751528073.164,119,FFFFFDFFDBFF
1751528073.194,5F3,02FF009000640000
1751528073.205,5F5,00640000006403E8
1751528073.218,5F0,01030EB70EB71824
1751528073.245,116,0000000000000000
1751528073.255,117,07EAA20929E82F00
1751528073.256,118,98FE72014503
1751528073.266,119,F9FFFDFFEDFF
1751528073.318,5F0,01030EB80EB818AF
1751528073.345,116,0000000000000000
1751528073.345,117,07EAA20929E82F00
1751528073.356,118,E3FEBDFF4F04
1751528073.366,119,FEFF0000F5FF
1751528074.418,5F0,01030EB70EB7194E
1751528074.445,116,0000000000000000
1751528074.455,117,07EAA20929E82F00
1751528074.456,118,05FFE5009B03
1751528074.466,119,0000FDFFF1FF
1751528074.518,5F0,01030EAD0EAD19F0
1751528074.545,116,0000000000000000
1751528074.555,117,07EAA20929E82F00
1751528074.556,118,7DFF7801A402
1751528074.566,119,0000FDFFF1FF
1751528074.618,5F0,01030EB00EB01A6F
1751528074.645,116,0000000000000000
1751528074.645,117,07EAA20929E82F00
1751528074.656,118,AEFF32026704
1751528074.666,119,0000FEFFEFFF
1751528074.694,5F3,0304009000640000
1751528074.705,5F5,00640000006403E8
1751528074.718,5F0,01030EB20EB21ACB
1751528074.746,116,0000000000000000
1751528074.757,117,07EAA20929E82F00
1751528074.757,118,6FFD63003205
1751528074.768,119,FFFF0000F0FF
1751528074.790,61B,C102000000000000
1751528074.791,624,0000000001220000
1751528074.801,5F6,0062024202420000
1751528074.812,5F7,0000000FFFFE0069
1751528074.812,5F2,03E8035602BC075E
1751528074.823,5F4,000003E803E803E8
1751528074.825,5F0,01040ED00ED01B4E
1751528074.854,116,0000000000000000
1751528074.864,117,07EA7309291C3A00
1751528074.865,118,330096011303
1751528074.875,119,00000000F2FF
1751528074.927,5F0,01040EC20EC21BD8
1751528074.953,116,0000000000000000
1751528074.963,117,07EA7309291C3A00
1751528074.964,118,28FF9EFF4F04
1751528074.974,119,F9FF0000FEFF
1751528074.019,5F0,01040EC40EC41C69
1751528074.056,116,0000000000000000
1751528074.066,117,07EA7309291C3A00
1751528074.067,118,96FEE8FFC304
1751528074.077,119,FCFF03000900
1751528074.120,5F0,01040EC80EC81CC4
1751528074.159,116,0000000000000000
1751528074.159,117,07EA7309291C3A00
1751528074.170,118,37FDFFFE3C06
1751528074.180,119,000000000700
1751528074.195,5F3,0307008F00640000
1751528074.205,5F5,00640000006403E8
1751528074.228,5F0,01040EC10EC11D39
1751528074.260,116,0000000000000000
1751528074.270,117,07EA7309291C3A00
1751528074.271,118,6000C6FF7302
1751528074.281,119,0000FCFF0600
1751528074.320,5F0,01040ECF0ECF1DCB
1751528074.365,116,0000000000000000
1751528074.375,117,07EA7309291C3A00
1751528074.376,118,9CFCD8FEB804
1751528074.386,119,000000000600
1751528075.420,5F0,01040ECD0ECD1E13
1751528075.460,116,0000000000000000
1751528075.460,117,07EA7309291C3A00
1751528075.471,118,B5FDB600A903
1751528075.482,119,0200FDFF0400
1751528075.520,5F0,01040ED70ED71E7C
1751528075.560,116,0000000000000000
1751528075.570,117,07EA7309291C3A00
1751528075.571,118,E7FF08020205
1751528075.581,119,0A00F9FFF5FF
1751528075.620,5F0,01040EDE0EDE1EFB
1751528075.660,116,0000000000000000
1751528075.660,117,07EA7309291C3A00
1751528075.671,118,DEFDA4018B06
1751528075.682,119,0800FCFFE7FF
1751528075.695,5F3,0308008F00640000
1751528075.705,5F5,00640000006403E8
1751528075.721,5F0,01040ED90ED91F33
1751528075.762,116,0000000000000000
1751528075.762,117,07EA7309291C3A00
1751528075.773,118,32FCCB013802
1751528075.783,119,0000FAFFE6FF
1751528075.791,61B,C102000000000000
1751528075.801,624,0000000001620000
1751528075.802,5F6,0061025C025C0000
1751528075.812,5F7,0000FFF2FFFE002F
1751528075.812,5F2,03E8033702BC075B
1751528075.823,5F4,000003E803E803E8
1751528075.823,5F0,01050ECD0ECD1F93
1751528075.865,116,0000000000000000
1751528075.865,117,07EA3309282A4600
1751528075.876,118,98022C04DF02
1751528075.886,119,0000FBFFE3FF
1751528075.921,5F0,01050EE30EE31FD7
1751528075.968,116,0000000000000000
1751528075.968,117,07EA3309282A4600
1751528075.979,118,60FC8C014D05
1751528075.989,119,0600FEFFDBFF
1751528075.021,5F0,01050EEF0EEF2025
1751528075.071,116,0000000000000000
1751528075.071,117,07EA3309282A4600
1751528075.082,118,58024C04DBFF
1751528075.092,119,FDFFF9FFD7FF
1751528075.121,5F0,01050ED30ED32054
1751528075.174,116,0000000000000000
1751528075.174,117,07EA3309282A4600
1751528075.185,118,EDFDDB011703
1751528075.195,119,FCFFFBFFD7FF
1751528075.196,5F3,0307009100640000
1751528075.206,5F5,00640000006403E8
1751528075.222,5F0,01050EE30EE3208B
1751528075.275,116,0000000000000000
1751528075.275,117,07EA3309282A4600
1751528075.286,118,A5FC99003007
1751528075.296,119,FBFFFDFFE3FF
1751528075.322,5F0,01050EEC0EEC208D
1751528075.375,116,0000000000000000
1751528075.385,117,07EA3309282A4600
1751528075.386,118,37FEE4002507
1751528076.396,119,F7FF0000F4FF
1751528076.422,5F0,01050EF00EF02098
1751528076.478,116,0000000000000000
1751528076.488,117,07EA3309282A4600
1751528076.489,118,6F00B802CD05
1751528076.499,119,FCFFFCFFF3FF
1751528076.522,5F0,01050EF60EF620D4
1751528076.575,116,0000000000000000
1751528076.575,117,07EA3309282A4600
1751528076.586,118,69014106F803
1751528076.597,119,0A00FBFFD4FF
1751528076.623,5F0,01050F090F092129
1751528076.675,116,0000000000000000
1751528076.685,117,07EA3309282A4600
1751528076.686,118,BCFE9302F304
1751528076.696,119,FDFFFDFFCFFF
1751528076.697,5F3,0305009000640000
1751528076.707,5F5,00640000006403E8
1751528076.723,5F0,01050EF70EF7209F
1751528076.777,116,0000000000000000
1751528076.788,117,07EA0A0927104B00
1751528076.788,118,9BFFB3FE8607
1751528076.799,119,E3FF00000A00
1751528076.799,61B,C102000000000000
1751528076.810,624,0000000001A90000
1751528076.810,5F6,0062026102610000
1751528076.820,5F7,0000FF950009FF59
1751528076.821,5F2,03E8033C02BC075B
1751528076.831,5F4,000003E803E803E8
1751528076.832,5F0,01060EF50EF5205C
1751528076.880,116,0000000000000000
1751528076.880,117,07EA0A0927104B00
1751528076.891,118,300234FD7A03
1751528076.901,119,E7FF05002C00
1751528076.923,5F0,01060DE60DE62096
1751528076.983,116,0000000000000000
1751528076.983,117,07EA0A0927104B00
1751528076.994,118,580543FE1500
1751528076.004,119,000000003300
1751528076.024,5F0,01060AA30AA32066
1751528076.086,116,0000000000000000
1751528076.086,117,07EA0A0927104B00
1751528076.097,118,030018FC5302
1751528076.108,119,FBFFFFFF1600
1751528076.124,5F0,010604DB04DB1DD5
1751528076.189,116,0000000000000000
1751528076.189,117,07EA0A0927104B00
1751528076.200,118,E20389FED602
1751528076.211,119,060006000500
1751528076.211,5F3,FFEC009000640000
1751528076.221,5F5,00640000006403E8
1751528076.225,5F0,0106048A048A1DE4
1751528076.289,116,0000000000000000
1751528076.290,117,07EA0A0927104B00
1751528076.300,118,2BFE13FC7D04
1751528076.311,119,FDFF04001300
1751528076.329,5F0,0106045804581D26
1751528076.391,116,0000000000000000
1751528077.402,117,07EA0A0927104B00
1751528077.402,118,75048EFCAC04
1751528077.413,119,FEFFFDFF1F00
1751528077.425,5F0,0106044104411BA2
1751528077.489,116,0000000000000000
1751528077.489,117,07EA0A0927104B00
1751528077.500,118,450022FD1B06
1751528077.511,119,FEFF00002400
1751528077.525,5F0,0106043A043A19CC
1751528077.589,116,0000000000000000
1751528077.589,117,07EA0A0927104B00
1751528077.600,118,F2020BFFAD05
1751528077.611,119,000001002400
1751528077.625,5F0,0106042D042D17B7
1751528077.689,116,0000000000000000
1751528077.689,117,07EA0A0927104B00
1751528077.700,118,210172FEF804
1751528077.711,119,060003001000
1751528077.711,5F3,FFE6009100640000
1751528077.721,5F5,00640000006403E8
1751528077.725,5F0,0106042804281715
1751528077.791,61B,C102000000000000
1751528077.791,624,0000000001D20000
1751528077.802,119,09000100F1FF
1751528077.813,5F6,005B006400640000
1751528077.813,5F7,00000000FFFAFF9E
1751528077.824,5F2,03E800AF02BC074B
1751528077.824,5F4,000003E803E803E8
1751528077.827,5F0,01070424042416C1
1751528077.895,116,0000000000000000
1751528077.905,117,07E9E00926074200
1751528077.906,118,0F03A8011B02
1751528077.916,119,0D000000D6FF
1751528077.929,5F0,010704330433163F
1751528077.998,116,0000000000000000
1751528077.998,117,07E9E00926074200
1751528077.009,118,9602CA02B503
1751528077.019,119,0B000300D6FF
1751528077.026,5F0,01070446044615D3
1751528077.101,116,0000000000000000
1751528077.111,117,07E9E00926074200
1751528077.112,118,00013E044304
1751528077.122,119,0500FBFFD3FF
1751528077.134,5F0,010707DE07DE157F
1751528077.196,5F3,0077009000640000
1751528077.207,5F5,00640009006403E8
1751528077.207,116,0000000000000000
1751528077.218,117,07E9E00926074200
1751528077.218,118,C8006B042703
1751528077.229,119,0800FBFFB6FF
1751528077.229,5F0,010708F908F915AF
1751528077.304,116,0000000000000000
1751528077.314,117,07E9E00926074200
1751528077.315,118,61004B041903
1751528077.325,119,0A00FAFFA7FF
1751528077.328,5F0,0107097B097B1603
1751528078.404,116,0000000000000000
1751528078.414,117,07E9E00926074200
1751528078.415,118,A1003104D503
1751528078.425,119,0500FAFFA8FF
1751528078.432,5F0,01070A5F0A5F1634
1751528078.504,116,0000000000000000
1751528078.504,117,07E9E00926074200
1751528078.515,118,B9FF94039303
1751528078.526,119,0500F8FFA6FF
1751528078.527,5F0,0107078F078F153A
1751528078.604,116,0000000000000000
1751528078.604,117,07E9E00926074200
1751528078.615,118,BB003A044F04
1751528078.625,119,FEFFF5FFB3FF
1751528078.627,5F0,0107061D061D1541
1751528078.696,5F3,0030009000640000
1751528078.707,5F5,00640000006403E8
1751528078.707,116,0000000000000000
1751528078.718,117,07E9E00926074200
1751528078.718,118,9001E1023904
1751528078.729,119,F7FFF6FFB2FF
1751528078.729,5F0,0107055305531466
1751528078.791,61B,C1020000000000FF
1751528078.802,624,00000000014F0000
1751528078.802,5F6,005C012101210000
1751528078.812,5F7,0000FF3FFFD0FE48
1751528078.813,5F2,03E8012102BC0746
1751528078.823,5F4,000003E803E803E8
1751528078.824,116,0000000000000000
1751528078.834,117,07E9D309253B2F00
1751528078.835,118,F1003802CE03
1751528078.845,119,EFFFFAFFCAFF
1751528078.846,5F0,01080599059912F9
1751528078.910,116,0000000000000000
1751528078.920,117,07E9D309253B2F00
1751528078.921,118,C400C3FE4D04
1751528078.931,119,E5FF0000F0FF
1751528078.931,5F0,0108055D055D1312
1751528078.013,116,0000000000000000
1751528078.023,117,07E9D309253B2F00
1751528078.024,118,8500E3FC7F04
1751528078.034,119,E5FF0F002600
1751528078.034,5F0,01080553055312C7
1751528078.116,116,0000000000000000
1751528078.126,117,07E9D309253B2F00
1751528078.127,118,F9003CFCAF04
1751528078.137,119,030000003A00
1751528078.137,5F0,01080B280B281271
1751528078.197,5F3,001A009000640000
1751528078.207,5F5,0064000F006403E8
1751528078.223,116,0000000000000000
1751528078.234,117,07E9D309253B2F00
1751528078.234,118,49000CFCCB04
1751528078.245,119,000001004A00
1751528078.245,5F0,01080B310B311259
1751528078.318,116,0000000000000000
1751528078.318,117,07E9D309253B2F00
1751528078.329,118,D60103FD3304
1751528078.340,119,FCFF0B005600
1751528078.340,5F0,01080BBA0BBA11BE
1751528079.418,116,0000000000000000
1751528079.428,117,07E9D309253B2F00
1751528079.429,118,2F010EFB8204
1751528079.439,119,FBFFFDFF4E00
1751528079.440,5F0,01080CB50CB5111B
1751528079.518,116,0000000000000000
1751528079.528,117,07E9D309253B2F00
1751528079.529,118,7E02B7FA3806
1751528079.539,119,F5FF10006900
1751528079.540,5F0,01080AFD0AFD10F0
1751528079.618,116,0000000000000000
1751528079.618,117,07E9D309253B2F00
1751528079.629,118,B6008BFBBF04
1751528079.640,119,F7FF0A006400
1751528079.640,5F0,0108074C074C10BB
1751528079.697,5F3,0071009100640000
1751528079.707,5F5,00640011006403E8
1751528079.719,116,0000000000000000
1751528079.729,117,07E9D309253B2F00
1751528079.729,118,DEFFEDFA4A04
1751528079.740,119,000007006600
1751528079.740,5F0,01080CFF0CFF1166
1751528079.793,5F6,005C018301830000
1751528079.793,5F7,000000330018FFE4
1751528079.803,61B,C102000000000000
1751528079.814,624,0000000001130000
1751528079.814,5F2,03E8014F02BC0738
1751528079.825,5F4,000003E803E803E8
1751528079.825,116,0000000000000000
1751528079.836,117,07E9CD0924972700
1751528079.836,118,A7FFCAFFB203
1751528079.847,119,0B0004002000
1751528079.850,5F0,01090F290F290EB4
1751528079.925,116,0000000000000000
1751528079.925,117,07E9CD0924972700
1751528079.936,118,56018F036803
1751528079.946,119,1600EFFFFAFF
1751528079.947,5F0,01090F5D0F5D0E56
1751528079.028,116,0000000000000000
1751528079.028,117,07E9CD0924972700
1751528079.039,118,A701FA041804
1751528079.049,119,0D00FCFFD0FF
1751528079.050,5F0,01090FC30FC30F40
1751528079.130,5F0,01090DB00DB00F0E
1751528079.133,116,0000000000000000
1751528079.144,117,07E9CD0924972700
1751528079.144,118,4801AF059903
1751528079.155,119,0200F7FFB8FF
1751528079.197,5F3,00A1009100640000
1751528079.208,5F5,00640009006403E8
1751528079.230,5F0,010909AC09AC104A
1751528079.233,116,0000000000000000
1751528079.244,117,07E9CD0924972700
1751528079.244,118,960195046403
1751528079.255,119,0400F7FFA1FF
1751528079.330,5F0,010907D207D20FB7
1751528079.333,116,0000000000000000
1751528079.344,117,07E9CD0924972700
1751528079.344,118,4B003C052703
1751528079.355,119,0A00FCFF7FFF
1751528080.431,5F0,010907D507D50F73
1751528080.434,116,0000000000000000
1751528080.444,117,07E9CD0924972700
1751528080.445,118,C9FFA2031303
1751528080.455,119,FBFFEFFF8EFF
1751528080.531,5F0,010907D207D20F6B
1751528080.534,116,0000000000000000
1751528080.545,117,07E9CD0924972700
1751528080.545,118,47004B047403
1751528080.556,119,0400F5FF8DFF
1751528080.631,5F0,010907CB07CB0F35
1751528080.634,116,0000000000000000
1751528080.645,117,07E9CD0924972700
1751528080.645,118,7C0037041D04
1751528080.656,119,0300F2FF95FF
1751528080.698,5F3,0090009100640000
1751528080.698,5F5,00640000006403E8
1751528080.732,5F0,010907C507C50F31
1751528080.735,116,0000000000000000
1751528080.746,117,07E9CD0924972700
1751528080.746,118,A9002D04C602
1751528080.757,119,0000F7FF8BFF
1751528080.791,5F6,005E018901890000
1751528080.802,5F7,0000FFE7FFFEFFEF
1751528080.802,61B,C102000000000000
1751528080.813,624,00000000010D0000
1751528080.813,5F2,03E801DA02BC0736
1751528080.824,5F4,000003E803E803E8
1751528080.836,5F0,010A07C007C00EE7
1751528080.839,116,0000000000000000
1751528080.850,117,07E9CE0924131F00
1751528080.850,118,52FEB3FD0804
1751528080.861,119,E1FF0100B8FF
1751528080.932,5F0,010A07AA07AA0E81
1751528080.940,116,0000000000000000
1751528080.940,117,07E9CE0924131F00
1751528080.951,118,EDFEFFFB8903
1751528080.961,119,E4FFFDFF0C00
1751528080.032,5F0,010A105A105A0EF1
1751528080.043,116,0000000000000000
1751528080.043,117,07E9CE0924131F00
1751528080.054,118,0C00A7FD4204
1751528080.064,119,FDFF04003400
1751528080.132,5F0,010A105710570E5E
1751528080.146,116,0000000000000000
1751528080.156,117,07E9CE0924131F00
1751528080.157,118,000015FC6504
1751528080.167,119,F9FF01004A00
1751528080.198,5F3,008E009000640000
1751528080.208,5F5,00640011006403E8
1751528080.232,5F0,010A07C107C10E64
1751528080.254,116,0000000000000000
1751528080.265,117,07E9CE0924131F00
1751528080.265,118,8EFE57FA6C04
1751528080.276,119,F8FF0B006800
1751528080.333,5F0,010A078507850C21
1751528080.348,116,0000000000000000
1751528080.358,117,07E9CE0924131F00
1751528080.359,118,940004FCA103
1751528080.369,119,F6FF05007600
1751528081.433,5F0,010A076507650B25
1751528081.448,116,0000000000000000
1751528081.458,117,07E9CE0924131F00
1751528081.459,118,4B01B3FBC405
1751528081.469,119,FBFF01006D00
1751528081.533,5F0,010A074807480C22
1751528081.548,116,0000000000000000
1751528081.548,117,07E9CE0924131F00
1751528081.559,118,F9FF37FC7C04
1751528081.570,119,FDFF07006E00
1751528081.634,5F0,010A1A431A430A3A
1751528081.648,116,0000000000000000
1751528081.658,117,07E9CE0924131F00
1751528081.659,118,7300B4FA1904
1751528081.669,119,F7FF02006700
1751528081.698,5F3,006E008F00640000
1751528081.708,5F5,00640018006403E8
1751528081.734,5F0,010B109910990B50
1751528081.758,116,0000000000000000
1751528081.769,117,07E9CE0924131F00
1751528081.769,118,F400E2FB8403
1751528081.780,119,FCFF02006E00
1751528081.792,61B,C302000000000000
1751528081.802,624,0000000000E80000
1751528081.802,5F6,005E016301630000
1751528081.813,5F7,0000048300400116
1751528081.813,5F2,03E801F302BC0736
1751528081.824,5F4,000003E803E803E8
1751528081.834,5F0,010B110611060C8E
1751528081.853,116,0000000000000000
1751528081.863,117,07E9CA0923902200
1751528081.864,118,5FFE93018604
1751528081.874,119,1A000D004C00
1751528081.934,5F0,010B120312030B37
1751528081.956,116,0000000000000000
1751528081.966,117,07E9CA0923902200
1751528081.967,118,2FFFED03FE02
1751528081.977,119,1600F8FF0500
1751528081.035,5F0,010B183F183F0B75
1751528081.059,116,0000000000000000
1751528081.059,117,07E9CA0923902200
1751528081.070,118,B1FFF3029A03
1751528081.080,119,0200FCFFDDFF
1751528081.135,5F0,010B142B142B0C74
1751528081.162,116,0000000000000000
1751528081.172,117,07E9CA0923902200
1751528081.173,118,7EFDC302B303
1751528081.183,119,FAFFFCFFD4FF
1751528081.198,5F3,02F7009200640000
1751528081.209,5F5,0065000A006403E8
1751528081.235,5F0,010B166516650A47
1751528081.263,116,0000000000000000
1751528081.263,117,07E9CA0923902200
1751528081.274,118,4D018002B504
1751528081.285,119,0300E8FFC9FF
1751528081.335,5F0,010B192319230F0D
1751528081.363,116,0000000000000000
1751528081.373,117,07E9CA0923902200
1751528081.374,118,B2FE9001FE03
1751528081.384,119,00000F00ABFF
1751528082.435,5F0,010B191919190000
1751528082.469,116,0000000000000000
1751528082.480,117,07E9CA0923902200
1751528082.480,118,E2FFBF029C02
1751528082.491,119,0600F1FFBDFF
1751528082.542,5F0,010B0EA60EA60D9D
1751528082.563,116,0000000000000000
1751528082.573,117,07E9CA0923902200
1751528082.574,118,4200FC015904
1751528082.584,119,EEFFF3FFCDFF
1751528082.636,5F0,010B0EBF0EBF0EDF
1751528082.663,116,0000000000000000
1751528082.673,117,07E9CA0923902200
1751528082.674,118,44FDF9014B03
1751528082.684,119,0D000E00D4FF
1751528082.699,5F3,0312009200640000
1751528082.709,5F5,00650000006403E8
1751528082.736,5F0,010C0D8F0D8F0D9E
1751528082.765,116,0000000000000000
1751528082.765,117,07E9CA0923902200
1751528082.776,118,3DFEAC00D803
1751528082.786,119,F5FFF0FFE9FF
1751528082.792,61B,C502000000000000
1751528082.802,624,0000000000D10000
1751528082.803,5F6,006401C201C20000
1751528082.813,5F7,0000FC21FFFEFECA
1751528082.813,5F2,03E803AB02BC0734
1751528082.824,5F4,000003E803E803E8
1751528082.836,5F0,010C0D150D150E0D
1751528082.868,116,0000000000000000
1751528082.878,117,07E9B909230A2300
1751528082.879,118,5BFE98005E03
1751528082.889,119,01000000EAFF
1751528082.936,5F0,010C0D090D090E96
1751528082.974,116,0000000000000000
1751528082.985,117,07E9B909230A2300
1751528082.985,118,08FE7B004F04
1751528082.996,119,FDFFFDFFEFFF
1751528082.037,5F0,010C0D070D070F0E
1751528082.074,116,0000000000000000
1751528082.074,117,07E9B909230A2300
1751528082.085,118,25FED8000303
1751528082.095,119,0000FFFFF3FF
1751528082.137,5F0,010C15AA15AA0F8B
1751528082.177,116,0000000000000000
1751528082.187,117,07E9B909230A2300
1751528082.188,118,14FFCF000304
1751528082.198,119,FBFF0000F8FF
1751528082.211,5F3,028B009300640000
1751528082.211,5F5,00650016006403E8
1751528082.237,5F0,010C155115510FE6
1751528082.278,116,0000000000000000
1751528082.278,117,07E9B909230A2300
1751528082.289,118,9BFD9200EE03
1751528082.299,119,FEFFFEFFFAFF
1751528082.338,5F0,010C14DF14DF102F
1751528082.378,116,0000000000000000
1751528082.378,117,07E9B909230A2300
1751528082.389,118,85FE76001804
1751528082.400,119,FEFFFFFFFCFF
1751528083.438,5F0,010C14DF14DF1077
1751528083.478,116,0000000000000000
1751528083.488,117,07E9B909230A2300
1751528083.489,118,4DFE76013405
1751528083.499,119,0000FDFFFDFF
1751528083.538,5F0,010C1488148810DE
1751528083.578,116,0000000000000000
1751528083.578,117,07E9B909230A2300
1751528083.589,118,65FEF9FFDA04
1751528083.600,119,FFFF0500FEFF
1751528083.639,5F0,010C109910991124
1751528083.678,116,0000000000000000
1751528083.678,117,07E9B909230A2300
1751528083.689,118,4FFEB2006504
1751528083.700,119,0100FCFFFDFF
1751528083.700,5F3,0297009200640000
1751528083.710,5F5,00640003006403E8
1751528083.739,5F0,010D0D1B0D1B11B7
1751528083.780,116,0000000000000000
1751528083.791,117,07E9AE09225E3000
1751528083.791,118,5FFEA3FFFF03
1751528083.802,119,FFFF0200FEFF
1751528083.802,61B,C502000000000001
1751528083.813,624,0000000001390000
1751528083.813,5F6,006201CF01CF0000
1751528083.824,5F7,0000001EFFFE0065
1751528083.824,5F2,03E8038902BC073E
1751528083.834,5F4,000003E803E803E8
1751528083.842,5F0,010D0D1F0D1F1218
1751528083.883,116,0000000000000000
1751528083.883,117,07E9AE09225E3000
1751528083.894,118,BDFC7000EB04
1751528083.904,119,0000FDFFFEFF
1751528083.941,5F0,010D0D220D22127D
1751528083.986,116,0000000000000000
1751528083.996,117,07E9AE09225E3000
1751528083.997,118,49FE94003205
1751528083.007,119,0300F9FFFEFF
1751528083.039,5F0,010D0D230D23130F
1751528083.089,116,0000000000000000
1751528083.089,117,07E9AE09225E3000
1751528083.100,118,0BFD72FFD203
1751528083.110,119,00000900FBFF
1751528083.139,5F0,010D0D210D211363
1751528083.192,116,0000000000000000
1751528083.192,117,07E9AE09225E3000
1751528083.203,118,FFFFFE006905
1751528083.213,119,0000FBFFFEFF
1751528083.214,5F3,029E009300640000
1751528083.224,5F5,00640000006403E8
1751528083.240,5F0,010D0D320D3213F5
1751528083.292,116,0000000000000000
1751528083.303,117,07E9AE09225E3000
1751528083.303,118,EEFE90006003
1751528083.314,119,FEFFFFFFFBFF
1751528083.340,5F0,010D0CFB0CFB1448
1751528083.392,116,0000000000000000
1751528083.392,117,07E9AE09225E3000
1751528084.403,118,00004F01CD03
1751528084.414,119,FFFFFDFFFCFF
1751528084.440,5F0,010D0CDA0CDA1480
1751528084.492,116,0000000000000000
1751528084.492,117,07E9AE09225E3000
1751528084.503,118,4FFEA100D203
1751528084.514,119,FEFF0200FCFF
1751528084.541,5F0,010D0CDF0CDF14AE
1751528084.592,116,0000000000000000
1751528084.602,117,07E9AE09225E3000
1751528084.603,118,40FD65005B04
1751528084.613,119,0000F9FFFAFF
1751528084.641,5F0,010D0CE50CE51535
1751528084.692,116,0000000000000000
1751528084.692,117,07E9AE09225E3000
1751528084.703,118,C6FE86012704
1751528084.714,119,00000000F7FF
1751528084.714,5F3,025B009200640000
1751528084.725,5F5,00640000006403E8
1751528084.741,5F0,010E0CE80CE8159D
1751528084.792,61B,C5020000000000FF
1751528084.793,624,00000000014E0000
1751528084.803,5F6,006201E801E80000
1751528084.814,5F7,0000FFE9FFFA0040
1751528084.814,5F2,03E8034A02BC0736
1751528084.825,5F4,000003E803E803E8
1751528084.825,116,0000000000000000
1751528084.835,117,07E9A40921833B00
1751528084.836,118,C6FF90022102
1751528084.847,119,FEFFFAFFF4FF
1751528084.847,5F0,010E0CF40CF415F9
1751528084.898,116,0000000000000000
1751528084.908,117,07E9A40921833B00
1751528084.909,118,C8FFFC027C02
1751528084.919,119,0600FEFFEDFF
1751528084.942,5F0,010E0D000D001630
1751528084.001,116,0000000000000000
1751528084.001,117,07E9A40921833B00
1751528084.012,118,1CFF4703A902
1751528084.022,119,0200F8FFDDFF
1751528084.042,5F0,010E0D0E0D0E1697
1751528084.104,116,0000000000000000
1751528084.115,117,07E9A40921833B00
1751528084.115,118,C1FEE301BC05
1751528084.126,119,0200FEFFDCFF
1751528084.142,5F0,010E0CC00CC016E2
1751528084.203,5F3,013A009100640000
1751528084.203,5F5,00640000006403E8
1751528084.217,116,0000000000000000
1751528084.217,117,07E9A40921833B00
1751528084.228,118,5D0064030903
1751528084.228,119,FFFF0000E3FF
1751528084.243,5F0,010E09B409B416C2
1751528084.306,116,0000000000000000
1751528084.316,117,07E9A40921833B00
1751528084.317,118,1A026C02C902
1751528084.327,119,F9FFEBFFE8FF
1751528084.343,5F0,010E05F505F514C9
1751528085.413,116,0000000000000000
1751528085.423,117,07E9A40921833B00
1751528085.424,118,CB0479023705
1751528085.434,119,FAFFF6FFD6FF
1751528085.443,5F0,010E063F063F1307
1751528085.506,116,0000000000000000
1751528085.516,117,07E9A40921833B00
1751528085.517,118,B10468013F03
1751528085.527,119,0000FCFFCDFF
1751528085.544,5F0,010E05FE05FE119D
1751528085.606,116,0000000000000000
1751528085.616,117,07E9A40921833B00
1751528085.617,118,000411FFDA03
1751528085.627,119,F9FFFDFFDFFF
1751528085.644,5F0,010E05C505C50F95
1751528085.705,5F3,FFF0009300640000
1751528085.705,5F5,00650000006403E8
1751528085.718,116,0000000000000000
1751528085.719,117,07E9A40921833B00
1751528085.729,118,7E0439006A04
1751528085.730,119,FFFFF9FFF1FF
1751528085.744,5F0,010F05AD05AD0DC2
1751528085.792,5F6,005C016C016C0000
1751528085.793,5F7,0000FFF900000000
1751528085.803,61B,C602000000000000
1751528085.814,624,0000000001510000
1751528085.814,5F2,03E800FB02BC072D
1751528085.825,5F4,000003E803E803E8
1751528085.825,116,0000000000000000
1751528085.836,117,07E9AE09209B3B00
1751528085.836,118,BD045A012D04
1751528085.847,119,F3FFFDFFE4FF
1751528085.850,5F0,010F1A2A1A2A0B8C
1751528085.913,116,0000000000000000
1751528085.923,117,07E9AE09209B3B00
1751528085.924,118,EF0390025903
1751528085.934,119,F4FFFBFFC9FF
1751528085.945,5F0,010F1A2A1A2A0AC6
1751528085.015,116,0000000000000000
1751528085.025,117,07E9AE09209B3B00
1751528085.026,118,DC02F1FFC604
1751528085.036,119,F9FFFDFFAEFF
1751528085.045,5F0,010F05BD05BD0C6F
1751528085.118,116,0000000000000000
1751528085.128,117,07E9AE09209B3B00
1751528085.129,118,AFFFF9FE6204
1751528085.139,119,F1FF06000600
1751528085.151,5F0,010F05CB05CB0000
1751528085.200,5F3,FFEE009300640000
1751528085.210,5F5,00660000006403E8
1751528085.224,116,0000000000000000
1751528085.224,117,07E9AE09209B3B00
1751528085.235,118,9B005BFC4F03
1751528085.245,119,DFFF04004800
1751528085.246,5F0,010F05CD05CD0CA6
1751528085.320,116,0000000000000000
1751528085.330,117,07E9AE09209B3B00
1751528085.331,118,0F01E4FBAA04
1751528085.341,119,FDFF00004C00
1751528085.346,5F0,010F0F650F650CD8
1751528086.420,116,0000000000000000
1751528086.430,117,07E9AE09209B3B00
1751528086.431,118,B8006EFC9004
1751528086.441,119,FCFF04005500
1751528086.452,5F0,010F107E107E0D1B
1751528086.521,116,0000000000000000
1751528086.532,117,07E9AE09209B3B00
1751528086.532,118,210010FDED03
1751528086.543,119,FCFF09005E00
1751528086.546,5F0,010F128A128A0D8C
1751528086.620,116,0000000000000000
1751528086.620,117,07E9AE09209B3B00
1751528086.631,118,D6FED4FB2B06
1751528086.641,119,E9FF0D006F00
1751528086.647,5F0,010F13A113A10D2A
1751528086.700,5F3,01BA009200640000
1751528086.700,5F5,00660014006403E8
